independent,dependent
5.013243819267022,-442.8687317921271
9.56083634723224,-3236.989781531579
6.439901992296374,-963.7889197821327
4.238550485581797,-264.64048203968906
6.063932141279244,-788.0055909619139
0.19193198309333526,10.002453179172146
3.0157481667454933,-89.21019514327942
6.60173537492685,-1046.565293300114
2.9007760721044407,-57.21282804349697
6.180154289988415,-849.5297227429982
4.287687009457661,-283.1422775961887
1.3547406422245023,19.7951888709514
2.9828232595603077,-88.46977888032774
5.6996491070126485,-668.1938275311584
5.908727612481732,-738.0797607647286
5.743252488495788,-665.6197736536997
6.5320081985713365,-996.9677082835423
6.521032700016889,-1002.1858762830417
4.31418435433974,-254.75019044280282
8.96546595851063,-2663.5695368707866
3.6756187004789656,-176.300560433015
4.358649252656268,-272.33628804614204
8.91923355015672,-2603.0870682888194
8.061939890460858,-1924.2532815836742
7.038885835403663,-1273.4456266937605
1.0022688731230112,8.286185312386037
9.194826137446736,-2893.7283713212096
7.142412995491114,-1329.9628898617793
9.988470065678666,-3696.1739012815024
1.4944830465799375,-9.19364229177515
8.681260573682142,-2409.937028470905
1.6249293467637482,-7.962330255578045
6.155595642838442,-832.140368250591
1.2381998284944151,-17.457179305338066
8.480082293222344,-2226.735805578484
8.073189587250107,-1911.09248424736
5.691007386145933,-648.4374820386681
4.071832972259997,-226.99394667116988
0.6916699545513805,23.124530235378742
6.974287731445637,-1226.727488067801
4.5354268267806885,-322.13300397055446
7.22055599470348,-1359.2030290343878
8.663823259286293,-2377.7187612968332
9.755215050028859,-3430.479811446081
8.55803342392611,-2306.141268837327
0.11714084185001972,3.8837670907108697
3.599780644783639,-167.69502184388256
7.29990562424058,-1412.8613553287826
1.7162967726144052,-22.221080981801776
5.210366062041293,-503.84759561948283
0.5433798833925363,16.973035421502075
1.9999652489640007,-30.921546104053633
0.18521794460613972,-4.60899402365528
7.936977033574206,-1822.2073152487953
2.239246880603801,-20.369926336328742
3.453516806969027,-130.0728650877198
9.28081293465591,-2929.1227937231492
7.044144019235327,-1263.0957906654635
0.31838929531307847,3.1253983300363024
1.6469415649791275,-9.269392857873967
6.214784014997635,-841.3562978583985
5.772285886041676,-674.8280683609805
2.3789282137450862,-41.79452358283992
9.342139979247937,-3026.6951455269664
6.13965955965896,-821.4967969973204
5.356328030249583,-524.3260182307605
5.89909976354571,-731.6438940064083
7.301220295167696,-1405.2380358185085
3.1194499547960186,-95.0055889677054
3.9822106221609186,-203.3548274532728
2.0984374897512215,-34.99546615732106
1.8619300588033616,5.323326868458892
9.443723899839336,-3132.0406041384786
7.395507950492876,-1471.3118891803224
4.9045880861756705,-399.18245542483044
2.274146279733232,-32.11092189298007
2.5435648177039294,-42.20273095256494
0.5802916032387562,-4.893017247814155
4.344166255581207,-279.7496483306097
3.117958819941026,-97.1956281935555
6.963434888154595,-1202.3778246118036
3.777518392924809,-172.45719986366475
1.796036775596348,-8.122357030234358
0.24678728391331228,-5.9502448976188225
0.6724963146324858,9.484038324104658
6.793927734985673,-1126.2213061109512
4.536968445560453,-305.9875700337902
5.365792111087222,-521.1774507711278
8.966712930403421,-2662.5597492445077
9.903389473967044,-3613.8222341488336
2.1689698439847396,-38.68016785655727
6.630782031001008,-1047.9450927119462
2.6332237673715064,-60.31879764235086
0.2065099946572868,4.27473552699195
7.583786538361414,-1587.7618692103397
3.2001715082246784,-109.38611883831392
3.8346389417189797,-177.4551745967123
5.883171135536057,-730.8163157403214
8.310484552361904,-2099.923752058193
6.289818435911487,-892.3001637246731
8.726506554473954,-2438.9143770874684
2.7354203481563575,-50.042050670568855
7.980468339125637,-1859.964571755963
1.856359443059522,-13.55275984695664
9.527916569719446,-3203.7468982096875
6.874882763878153,-1178.6901442430196
2.1550767711355845,-27.004984753678112
9.473705904889243,-3146.9051355741512
7.308558067701578,-1410.7904763548347
2.5394164259502583,-52.2200010103046
2.13311977367482,-27.498202748570705
5.1820071393066325,-496.8943845789747
0.25662718054531575,-2.9644258947306183
2.074700754411094,-20.397853508833602
4.246854687515063,-250.8429042280545
3.7416998033422555,-178.2455353165429
4.6357542436481065,-341.2471821454397
2.7762870629473193,-64.74465824730397
5.8678434645816875,-713.5827759358713
8.638556059232315,-2365.5923408483086
1.1753185596203308,-21.881508940822737
5.1737910715411415,-483.5069986247598
1.3206810634515331,-3.2325502684592657
7.168596811925937,-1342.7159414892253
3.9605970280729377,-191.63125973384095
5.65421311858509,-635.846078704142
1.8327983621407862,-1.5806770375693162
1.4484775934337724,-15.664053385737756
4.880562806489546,-411.39238824000074
3.556127378499556,-145.8153505287778
9.40431945252813,-3096.1899562499284
7.653252538069653,-1629.5136571358366
7.486636198505473,-1523.3474130223647
9.037197397459334,-2714.210441589006
0.8342243544201855,6.107507590779978
5.521924699224066,-596.2340994208606
5.844760689557688,-717.8376041938415
9.61936378547229,-3283.9212180703803
2.9214752679254885,-86.89842048592081
2.4082877991544684,-52.74310395627521
1.0029394226549782,-12.872153839293041
0.16429629591474204,11.907700803114734
9.295293167921905,-2976.1175082692585
6.6991654659091004,-1087.901430942677
7.851529120231378,-1764.4640902149617
2.817301057539491,-72.33825505568485
5.864101661863267,-720.9576934759084
0.6395526612098112,7.441513389866328
4.856275959346229,-385.41945681332646
9.774951397444468,-3458.0214129606807
8.765052453165907,-2471.9232201941304
3.3815895183684566,-122.10738273068976
9.615701545414986,-3314.9422042869182
2.317016264712045,-20.59203521532165
9.493188224156814,-3166.732751497561
9.413777047064986,-3082.853894178962
7.992025873523917,-1854.098968989055
6.304479368667911,-880.3590043419209
8.74287966624947,-2456.1389599776085
2.930202845077967,-75.38260426053962
8.489435553129182,-2253.1115696642114
6.178766919175239,-840.046263361295
0.1323685775889949,-7.763062594859457
3.4723351793221955,-144.43807193225194
1.4814086094816503,-17.3190751060979
9.818293898182532,-3516.8908745650915
4.783703070399881,-367.3025346343673
4.973913654986627,-395.23348376828227
6.394725163987236,-933.2023730747738
3.685846061296175,-179.39511387386096
1.3690027168559893,6.27136644310011
8.221177331942455,-2038.290657218826
1.8984791190275796,-25.960543442076606
5.11318982546456,-463.4252188561509
2.2431702897473924,-45.94600096994682
0.9784448449403405,0.3929313184071743
8.621915174216833,-2357.839083654056
9.729194890231303,-3417.2575898384966
9.608346580630002,-3285.624236809885
9.065554992211789,-2750.0880301268876
7.740473326986388,-1689.6523712498317
3.331451520286419,-117.42143151858835
0.8110138998799676,3.371452466551151
4.072411714138074,-237.86229029277138
2.322341421709427,-51.86484068915868
1.3248763475798297,-6.3024489034926425
0.5342718178682526,-14.149583224460432
7.2559436421057875,-1382.7549446995442
0.11427458625031028,10.192126526008868
7.705807485027762,-1660.4691178569199
1.4694664540037505,-18.63490374441034
0.7952208258675575,-9.30745246050942
0.8960303423860538,2.0219785225297744
6.7204780735391445,-1095.0763364520296
2.4536720985284477,-48.101774739997396
4.205394666800984,-245.88110206933862
5.573687913239169,-619.4309388436287
8.605511738287937,-2347.177787516858
7.270442627113283,-1400.206780643602
2.7032790523871464,-71.93390019453756
1.314827992911276,-14.106274619062575
0.5537432042119794,6.907849376177436
3.015986344809425,-86.960989756002
2.6211814923967824,-64.4584707562523
4.561405668004797,-327.6406813188121
6.832813355476804,-1165.0151607893843
6.956254456388572,-1221.5152427976384
2.835188465821666,-50.22006028774392
3.799269559001205,-183.559083580579
1.8115096173690304,-9.240090084962898
7.885455123065187,-1790.1676802284453
0.568480764332403,3.579377384801245
6.969972417249873,-1214.9852295717621
7.786953959411034,-1732.409386444016
7.774075618487531,-1712.8927225817563
2.5942256434535493,-38.046403009734235
3.7381313793256146,-181.45139209268422
5.87599635196389,-724.3643258759363
2.7282190242446704,-66.43030436694211
3.708527992178887,-166.4834857455558
1.9705428018563964,-16.649567847887713
4.598558837560073,-321.06094564830363
0.44612301254114084,5.344653681614692
7.99795884570618,-1870.1472052907384
0.7695644698663273,12.006195733639684
5.18835148831526,-480.2393707828428
3.068100995451961,-107.37639568870469
5.775429488313755,-655.7917539773517
9.59433340833425,-3257.016653603136
6.455702444560039,-964.7591139815737
0.3536243575549092,4.270119693935527
4.304024395080612,-257.71235205205187
5.100168523182502,-463.5437892725746
5.36177494703452,-532.7488891207067
6.813925106038379,-1127.7639360036071
2.775960977317661,-77.14807275603756
1.2886056546632019,-11.177958369921214
3.9267567654709437,-193.5744001909011
9.564057227959488,-3238.4492064206274
1.8713089175084474,-9.211037335898666
9.03983954928237,-2728.1449733351415
5.438059500773264,-567.3165631992852
4.569114216457658,-347.0482300365697
8.820414102298896,-2539.604175951495
4.586039617685858,-330.4160670570891
7.241676366115433,-1366.980543993143
3.99025321703102,-208.03553451616855
9.040443929009577,-2728.662848743811
6.900250201912273,-1186.8568080617056
6.996220542505167,-1233.7582177787167
3.277204015571189,-113.34164952515383
7.567786427368892,-1561.946577839189
6.360610554471413,-918.2189261881964
2.4002027337970953,-56.639959743383166
1.6053882248525642,-23.754628068725474
7.963914745173318,-1829.8797642347533
9.591666030352226,-3283.6300601553253
4.581388272600428,-322.1876519735659
5.90984165323685,-734.3586423188425
8.577226441935546,-2321.2110831426858
4.572234533538571,-329.106072988144
9.518744768327362,-3183.8448002547602
5.757511620448724,-676.4182517424
8.20767120701315,-2025.318471221509
9.088437184127384,-2787.4942303193225
8.155238187685688,-1983.271227894257
1.5941446344895593,-5.458753498551265
6.288984390617004,-885.4831927747385
3.984342586196771,-198.37029364595045
0.627129520233457,0.4907501366343523
4.240322518898419,-255.5195439653466
2.586840668894077,-36.85531608340973
8.490383084285108,-2263.3926573028343
0.3330462654669619,-4.039352284633342
9.589827218634735,-3255.7293436162363
3.553688484719296,-138.3738692614452
3.5670689040254286,-142.72765677199044
0.1632850268370789,9.062509319403125
1.8523232523618394,-14.562715968986323
4.0125950080360875,-200.83232362304392
9.292914173027139,-2964.8128389634585
0.9961493022127133,0.42934341878067617
9.453015334790795,-3127.104801560938
8.694885305466322,-2417.0271954579916
4.541623969075518,-332.48284682473314
3.2670088176826004,-105.28691726542881
2.3274412927905685,-39.13917040904891
6.144647064768743,-807.8061578312498
0.3307459147550562,-0.234542921374581
0.15606064446828216,4.954922946064564
4.287957224982378,-265.3135866574211
0.6807407397472021,-6.488670662021515
2.519409882460929,-39.0422457530866
2.2116091534608384,-12.968760642211276
2.5319119372285193,-49.903938334543795
1.3105523121525775,-8.476993062154147
0.1203622289765427,-2.754525352313637
1.1548429713874808,-22.393000090865574
6.184802595127479,-844.7112977525092
9.742562128180502,-3430.1818113745576
9.90345001560894,-3599.2794006964587
4.090540953730616,-221.1633485136929
1.6295442604660537,-15.766297664637037
6.387617573665293,-934.6400478269372
4.903053465487371,-396.92356683935355
9.894097772844315,-3601.1017326265232
0.653042071517802,-5.240983297031117
7.832344383138131,-1738.6226917483664
2.883984973314939,-65.38867791551712
2.41418620076574,-42.43792701542278
6.62504571532676,-1049.6398140752412
2.4606318499096447,-65.46957981126137
6.6585911755918765,-1054.293108554352
5.173085172022888,-491.77123866430026
4.240889884358493,-278.2457709412751
5.54687808661419,-584.6041775164066
2.8705151991962974,-68.1523248349261
7.065747062729789,-1285.7707458970274
4.1485686933356405,-253.40707846844865
3.6054556048589226,-145.97710513792282
8.286569145557378,-2094.4140980324496
9.249669119531921,-2913.3414837330615
0.46007310887296926,6.489919037484036
2.326269928297655,-32.40671388989031
3.4851936949256324,-134.81637525071838
8.149664793702474,-1979.240040223432
9.854914276432975,-3546.957610014249
9.689717046703517,-3380.3424151603554
9.049483455499269,-2734.922848286844
2.965562650640299,-75.35127034487105
9.920112434144741,-3622.8831599421037
2.4942004105645124,-59.34120087881985
1.059061548822322,-7.508807552265264
9.50952611055394,-3184.0248829459483
2.334202554680963,-42.274672601691414
6.897682650777504,-1165.0271984766314
0.5835635898058866,-3.87194180369771
7.3070909912747615,-1415.6625834375718
8.817202123338397,-2517.615800568531
2.7243689546596253,-59.759946521693784
3.7905689607742854,-182.7864853912918
3.7429618332091605,-181.77360617075547
7.487882575401331,-1522.0894143449364
2.378072425390388,-30.1936665096514
1.71853099047643,-9.087748959204655
4.49291648687738,-317.99018691620233
3.044684073773195,-72.8094320869464
8.391891222586525,-2182.934808155069
2.3774182601563876,-56.37513039556109
5.023894574892615,-430.9263508871469
9.425835996979304,-3098.8599016390185
6.339976977446607,-915.938326370434
8.672894054624647,-2411.143059858073
9.402096893547673,-3053.957791588041
7.507648618863519,-1536.4181098092436
6.995750602247513,-1230.3307806641296
9.67965566604227,-3361.8630216738297
9.944007896476794,-3651.0750445641693
4.518216826697596,-310.3372722875673
0.7086977818420837,6.989821110763637
2.9279403144051885,-83.2925919683886
1.5235470568773046,-12.145730183349073
4.174863747960118,-263.5344325689397
1.3128932847325603,-13.30984198486505
6.04117804020882,-780.7950098683737
3.8280805915785407,-176.63317435321582
8.9538588428821,-2641.7828929184175
9.67794671798502,-3366.623507106216
5.468849016694222,-587.1006159266375
2.748235698675966,-92.63915683912424
5.9223041876183675,-724.9743789469895
8.967611582244098,-2666.204955635123
4.067333458357483,-231.13657984474327
5.520782766919709,-590.3613860187689
2.7165276760614585,-76.5367976586062
4.55444149450027,-327.267870726095
4.017135353795986,-197.6915236885093
2.48413465082971,-41.71925914306057
5.058663838253084,-446.5610424107705
3.1038082597981145,-111.7353924052298
3.7303486388074747,-149.91685579370795
5.249704422542642,-519.763911619093
7.5059502292898745,-1517.290378454322
3.3350746579127533,-141.83298661445733
9.241587666207636,-2904.391682242925
8.623185468359024,-2341.844938919755
0.4869029597552854,-7.968402743908137
2.5364252425682277,-45.81857818629656
4.46135512659202,-297.9265457612182
1.0462788874247408,-10.52784801903225
3.4847598903349706,-153.29948608827812
7.4009752561768245,-1484.1927645186272
6.805144811428258,-1128.8551330970633
6.223844285660048,-860.4433779529447
7.1052840272234565,-1302.2411882674746
2.0492368695970176,-15.254708042635077
3.416981148647321,-125.30941228370149
6.762424822774628,-1119.8815924564865
8.792347630313271,-2515.463567804286
5.436780538280952,-558.7793027668416
2.826996509455366,-76.42649728926757
0.3023525800598259,1.551033949976016
7.103368289742134,-1279.7527362837513
0.07884103508440377,5.882287782279243
3.726790698209955,-180.4544652093454
5.305372145627818,-520.8838905433654
9.22111461767193,-2908.128766227237
0.8949454503290011,14.830967551867504
4.059423219682837,-230.87747452065003
0.24313199710157773,2.706293769199271
3.426109843415903,-128.42605097612378
6.222310588397949,-857.3411754744682
2.7906794822859835,-87.73721395297221
2.0974994965563507,-41.37252807744815
1.1570323332709365,-8.017182942854326
5.771402440203418,-676.381791979047
6.95270005904686,-1213.638221244402
6.719571405958224,-1100.1782492626753
9.488610207205074,-3178.5399300269314
0.027032138935026984,-3.0675265267434817
6.47196653894036,-975.317886246012
6.003922370976396,-763.4338008786517
5.887396099702881,-726.3160162433808
9.627703198402424,-3303.8203416469582
0.16871673370039697,-5.21774547012325
6.964824307014501,-1221.3833465199539
8.136786497018635,-1974.9906328002278
5.098071966215842,-469.05124984955853
3.3396486959680916,-114.9601434493351
7.90840163227405,-1813.7791586061858
0.9724292563242465,-7.002606632309854
4.420356377299253,-295.4403643972341
5.199523745708382,-503.54518166490453
6.939564109345476,-1208.4254507841333
0.9088573203240946,-8.455656567940434
2.2775950153786093,-39.1339561219361
4.103015626901256,-233.59385937001954
6.232946730201307,-871.5067258625832
8.869607812174175,-2574.016300100397
6.188261682413765,-831.3136817200559
1.3346147093493443,-6.09246951637264
9.805801327872825,-3490.1556348839117
8.71785734755493,-2435.2324460725936
5.027207611453241,-433.7011392641757
9.22347981796633,-2908.6347064806864
5.413807937571358,-555.5506338272335
9.233060678891631,-2908.8306466475674
8.298973686033431,-2101.4049837128905
9.682864102942974,-3376.6988005402973
9.197828107781584,-2891.0447576339493
0.3603381742856948,15.443100397640583
1.7477200416093996,-24.409713589368437
3.8913467710118574,-183.59285809413882
9.521426972954208,-3203.5028610671648
3.000289194759296,-94.65154167510839
1.6046764388760104,-4.787282551946149
8.8630466608656,-2572.2739753030814
4.4639441548320296,-298.2713502927972
9.07875594354326,-2766.4368020004094
1.6023046632014326,-6.153124946857921
6.611175115080995,-1046.6166541491168
4.402637528294918,-282.69123081308845
0.764867690302854,4.31519970764766
6.964631446525006,-1227.9156883219123
2.473987555391537,-19.72607029554061
0.39615522579517726,5.831047940014885
0.5994429824957326,22.922184490480596
0.6107853706678734,15.988848399145771
9.077329574850395,-2763.661291976028
7.39883917829101,-1473.8252528349424
8.98062357213735,-2676.2476709268194
6.725823112965213,-1112.057918846773
5.289399290308832,-524.5457702823572
3.0444636434737826,-87.68858809555562
9.979622513286735,-3680.5178840281283
3.6218905893938933,-164.6663934556395
4.706489492139095,-350.1538938430772
3.7824517492346175,-192.63127281408651
9.795269293354586,-3495.930423871862
1.7465838539500578,-19.23010971848698
3.279880009080797,-110.70352822431258
6.803486660150016,-1128.83525479696
0.6320761833863064,9.547716916490124
6.07249374011541,-788.5082815021344
4.776465028764161,-373.5702967441718
2.839999767621011,-68.20474756858376
2.38413280924058,-25.03718565752215
5.145127432987567,-479.796682657465
3.6792758053704135,-157.22652022243625
4.5651989126265535,-344.26270664192646
3.3747738176423994,-121.21143351644152
9.704936935959775,-3396.953999695012
1.3343943174560402,-5.805386052426911
0.968039531783742,8.647483539342968
3.4339172879091606,-130.81413051281552
5.910269008704913,-722.9878640271522
6.591764718500283,-1012.7764177268477
3.9725674716804207,-206.47931238276894
9.99277993922171,-3699.0503775649668
3.518929961930426,-146.45264743248754
7.214066679599524,-1359.1416652830578
6.375826945307929,-931.7636210508279
8.130538632474607,-1956.4127655029445
9.7622566345382,-3449.915475485407
8.897936564455403,-2602.2635103730845
7.645619743577086,-1625.0921856804073
6.982484778182906,-1218.0108024851772
3.3549816967589963,-123.38831999976148
1.4768557820670736,-17.784428982947098
0.6263600305980976,1.260426634355182
2.4190170420148482,-62.70966055914829
4.322814811812986,-267.01479604179667
5.219962736299824,-500.8435760132565
7.730835540548716,-1688.0161683897827
9.58740923056593,-3258.7004850589697
1.1732048038481102,-17.328050849724956
1.0700414019379156,16.865128594957298
5.896947230135508,-731.5158116448414
7.45398073947293,-1509.082193141005
8.481503803469849,-2230.4417073151044
9.358320802167885,-3026.233558650024
9.83426242260642,-3508.411045394035
3.9980169222452586,-216.77511355369674
3.8033518352757314,-184.48363298258428
1.4780867669727238,-23.11205589577029
6.849344386835594,-1160.586535185034
6.567619584408371,-1023.0896849796867
8.620625958512072,-2360.357236489597
0.9725799478764063,-19.229201417796723
4.977769078253418,-411.3752399299211
5.810819296720631,-708.3144966661993
2.415570400399184,-70.72745107805608
1.6902540612916128,-25.009820765816343
8.595808364196214,-2341.071900255702
0.5853492223555878,-11.440579448696436
4.706209039180729,-347.9242395154022
1.1583400130088528,-4.8866352518771965
4.570587613313673,-327.1397636696531
9.799623263423094,-3488.7313158893767
4.2370635345547285,-255.02292702577392
8.571249175045674,-2304.7501670324828
1.1731556418319389,-14.77063337445859
2.712520767618641,-67.6593197362721
4.0379274066733455,-214.85293787424115
3.998121400093307,-240.0263414213776
6.713834786701531,-1101.4727038959468
3.447181273755077,-129.08749419619417
7.137668684100164,-1319.7905319846445
6.391868992253925,-924.4392172638169
3.9916114525477306,-205.4853081512266
4.317601276543193,-285.64046799132257
6.145276998103207,-822.2222119168944
0.7004219014464463,11.71342499784726
8.224067383556903,-2036.016481083014
6.534211611136369,-1009.6920487515707
7.263424644178352,-1379.256720410566
5.369230010823904,-536.0485230218218
1.1047711099174473,2.484545802582025
4.050356132969499,-216.51577273645702
4.053735828485561,-254.2117793689162
3.2104299004321692,-98.04871171717306
0.2995032490474936,18.643953799442375
7.372542425964773,-1449.2354987360034
1.097844580625007,-0.9453756222412877
6.063081330450851,-785.417555395484
7.032174964672158,-1252.3336126337178
6.347863229336948,-907.4497397599199
9.59142251977975,-3271.6484433576525
1.0329815508513862,-9.940834503490443
8.671671591051991,-2409.1584684115946
0.29190234848913255,-9.409589507645201
5.349168549270839,-549.823916100404
4.042436179392588,-232.97291360766042
5.241838603937582,-485.5577124906696
3.650998770600098,-153.4398819880612
1.9056691494006806,-25.84920854057431
0.1912289744868978,-3.204651169614034
5.181498137911743,-484.14350326207
8.427768626848422,-2203.735199380759
3.7321595574479414,-171.94333092518966
2.2286381801498023,-25.05780185775379
0.8053200347184408,-1.111576505472665
0.8531092311870336,2.3537692839826945
2.213964462927722,-23.266312666745968
1.0001406092155518,-4.722442611856179
2.6503969836448205,-54.85103428675785
0.6614946211695472,-3.261854159224857
0.6560486720992564,-0.43563948898016974
8.56276179622782,-2310.7274061143676
1.6212026070883323,-16.690223656884825
5.59682405823448,-615.7527182566932
7.734555444490305,-1680.1616195287027
4.564095653390666,-324.47038215570296
1.5336887785934572,-4.453682933931054
1.9959614212011434,-30.226194057069954
4.3298420628118075,-288.1498546944483
5.282340891785358,-511.26014992321177
3.494402920485349,-133.1559809736762
7.814796002346613,-1739.9486790834528
7.510216488563985,-1525.7355480011981
9.272118073731178,-2939.127305152492
0.2895254902696054,27.381054547790633
8.956912912102034,-2652.5625765096756
3.92568788462151,-212.60228992639878
8.78372495379994,-2503.2992244714324
6.907847761565296,-1193.8402760003048
9.873487570739682,-3571.6270236114574
7.592824517166681,-1613.7486057541762
3.645446259967866,-147.0189485002483
5.010631728347521,-439.29124374683767
3.7638915519435123,-179.7854738354609
3.6491183602123813,-171.5110602498154
2.6090449938105973,-55.979283552493875
4.959702953734696,-422.99910355386464
6.817399450693612,-1141.8307742935795
2.7734027130524352,-63.4103461896151
5.2437981107722,-509.6553081412515
1.1738029417055718,-12.64144888406992
1.598452868541913,-5.3849877774714034
0.46806354712188747,1.2976179255294966
9.70731442770633,-3392.703761207598
0.03860351510261095,11.517306095671204
1.785799680576563,-26.010237523159084
6.128667531169923,-827.9129205305726
0.813695988533053,11.776111779196421
8.818965030968323,-2541.694163653788
7.196201578422881,-1361.7608974141192
9.663899714378934,-3340.059705415556
5.0763554724076485,-452.72078624808
3.0040368315848722,-85.31960516665752
5.495005727952714,-584.0100666564781
9.308187172979732,-2983.3094393471893
5.207614372418606,-493.88493873340946
2.6720703186231862,-45.6837327474537
8.773987891741196,-2491.3677162370636
3.719187485124613,-172.3355382825942
0.013833499989991394,18.91738456040582
2.4768502249231594,-46.054036926285434
3.182335091770624,-81.57603308779065
8.587774682319022,-2329.364927241158
4.58503167066445,-316.9839632629337
4.445872878113008,-316.6525105085157
3.361022663998874,-122.16699245849276
8.806781230470795,-2531.9746302927306
9.450267769403913,-3117.4547675896824
9.918903291546293,-3639.28357482709
3.7674126696098673,-175.00648828863268
9.661474456271714,-3348.4787549572716
7.918795696309013,-1824.563637618333
6.756891476442668,-1125.6998984510433
2.448894794200994,-49.76186501741438
2.1645726094420983,-12.43406095206122
1.6604782452124567,-15.297245817446239
9.227566102253654,-2895.673302650057
2.940766623831661,-81.23591033005964
4.530942454488784,-309.77713505324596
4.939578339872234,-436.04163417397945
7.781715954502541,-1721.8204560726783
8.442349615530242,-2199.4261969623053
1.390727011486128,-8.370979374260138
4.269043602110737,-264.93716418183345
8.428548878354572,-2202.1115635215433
8.180333057558384,-1992.7544925393086
1.024137584524164,0.7767430040298509
1.5638334886796301,-9.648608138905006
3.0419869159940784,-83.49072262997123
0.7535906908334034,5.366911311593457
4.246630028405929,-257.5984274939934
1.076177051495819,12.806903864966369
5.68217593669845,-647.9503191230812
2.465569398111561,-42.86633652931084
5.964330653496227,-759.3207329535843
1.1752564290363765,-2.198864381322564
9.758838684185333,-3434.464636799035
9.325612038573404,-3007.266177190845
3.917969385646658,-212.69132184928657
2.4217859412608544,-33.09638890362673
2.5039821285357275,-49.484981892523116
